dimensionality,subspace,bins,support,support_fraction,region
2,"D699,D947","0,0",2312,0.6163689682751267,0 <= D699 < 0.1 AND 0 <= D947 < 0.1
2,"D1,D119","0,0",2311,0.6161023727006132,0 <= D1 < 0.1 AND 0 <= D119 < 0.1
2,"D29,D607","0,0",2311,0.6161023727006132,0 <= D29 < 0.1 AND 0 <= D607 < 0.0928571
2,"D56,D68","0,0",2311,0.6161023727006132,0 <= D56 < 0.09375 AND 0 <= D68 < 0.09375
2,"D63,D143","0,0",2311,0.6161023727006132,0 <= D63 < 0.0745698 AND 0 <= D143 < 0.1
2,"D63,D607","0,0",2311,0.6161023727006132,0 <= D63 < 0.0745698 AND 0 <= D607 < 0.0928571
2,"D65,D607","0,0",2311,0.6161023727006132,0 <= D65 < 0.0833864 AND 0 <= D607 < 0.0928571
2,"D66,D84","0,0",2311,0.6161023727006132,0 <= D66 < 0.0676523 AND 0 <= D84 < 0.1
2,"D66,D417","0,0",2311,0.6161023727006132,0 <= D66 < 0.0676523 AND 0 <= D417 < 0.0625
2,"D71,D175","0,1",2311,0.6161023727006132,0 <= D71 < 0.1 AND 0.0991675 <= D175 < 0.179435
2,"D88,D417","0,0",2311,0.6161023727006132,0 <= D88 < 0.1 AND 0 <= D417 < 0.0625
2,"D88,D623","0,0",2311,0.6161023727006132,0 <= D88 < 0.1 AND 0 <= D623 < 0.1
2,"D158,D167","0,0",2311,0.6161023727006132,0 <= D158 < 0.1 AND 0 <= D167 < 0.1
2,"D173,D514","0,0",2311,0.6161023727006132,0 <= D173 < 0.0885242 AND 0 <= D514 < 0.1
2,"D205,D217","7,5",2311,0.6161023727006132,0.70972 <= D205 < 0.80648 AND 0.5 <= D217 < 0.6
2,"D219,D336","0,0",2311,0.6161023727006132,0 <= D219 < 0.082555 AND 0 <= D336 < 0.1
2,"D43,D609","0,0",2310,0.6158357771260997,0 <= D43 < 0.1 AND 0 <= D609 < 0.075
2,"D57,D207","0,7",2310,0.6158357771260997,0 <= D57 < 0.0964878 AND 0.682251 <= D207 < 0.779715
2,"D59,D747","0,0",2310,0.6158357771260997,0 <= D59 < 0.1 AND 0 <= D747 < 0.1
2,"D64,D203","0,0",2310,0.6158357771260997,0 <= D64 < 0.1 AND 0 <= D203 < 0.0976333
2,"D88,D151","0,0",2310,0.6158357771260997,0 <= D88 < 0.1 AND 0 <= D151 < 0.1
2,"D92,D135","0,0",2310,0.6158357771260997,0 <= D92 < 0.0842105 AND 0 <= D135 < 0.1
2,"D101,D175","0,1",2310,0.6158357771260997,0 <= D101 < 0.1 AND 0.0991675 <= D175 < 0.179435
2,"D135,D947","0,0",2310,0.6158357771260997,0 <= D135 < 0.1 AND 0 <= D947 < 0.1
2,"D143,D205","0,7",2310,0.6158357771260997,0 <= D143 < 0.1 AND 0.70972 <= D205 < 0.80648
2,"D143,D697","0,0",2310,0.6158357771260997,0 <= D143 < 0.1 AND 0 <= D697 < 0.1
2,"D159,D925","0,0",2310,0.6158357771260997,0 <= D159 < 0.0451613 AND 0 <= D925 < 0.1
2,"D209,D514","2,0",2310,0.6158357771260997,0.2 <= D209 < 0.3 AND 0 <= D514 < 0.1
2,"D223,D739","0,0",2310,0.6158357771260997,0 <= D223 < 0.096968 AND 0 <= D739 < 0.0977273
2,"D227,D660","0,0",2310,0.6158357771260997,0 <= D227 < 0.1 AND 0 <= D660 < 0.1
2,"D426,D947","0,0",2310,0.6158357771260997,0 <= D426 < 0.1 AND 0 <= D947 < 0.1
2,"D479,D841","0,0",2310,0.6158357771260997,0 <= D479 < 0.0766667 AND 0 <= D841 < 0.1
2,"D12,D180","0,4",2309,0.6155691815515862,0 <= D12 < 0.1 AND 0.391951 <= D180 < 0.466313
2,"D22,D93","0,0",2309,0.6155691815515862,0 <= D22 < 0.0896552 AND 0 <= D93 < 0.0809524
2,"D35,D69","0,0",2309,0.6155691815515862,0 <= D35 < 0.0898321 AND 0 <= D69 < 0.0948342
2,"D55,D93","0,0",2309,0.6155691815515862,0 <= D55 < 0.0945099 AND 0 <= D93 < 0.0809524
2,"D57,D82","0,0",2309,0.6155691815515862,0 <= D57 < 0.0964878 AND 0 <= D82 < 0.1
2,"D63,D76","0,0",2309,0.6155691815515862,0 <= D63 < 0.0745698 AND 0 <= D76 < 0.0929903
2,"D65,D806","0,0",2309,0.6155691815515862,0 <= D65 < 0.0833864 AND 0 <= D806 < 0.1
2,"D71,D165","0,0",2309,0.6155691815515862,0 <= D71 < 0.1 AND 0 <= D165 < 0.1
2,"D71,D215","0,0",2309,0.6155691815515862,0 <= D71 < 0.1 AND 0 <= D215 < 0.1
2,"D82,D195","0,0",2309,0.6155691815515862,0 <= D82 < 0.1 AND 0 <= D195 < 0.0998499
2,"D84,D459","0,0",2309,0.6155691815515862,0 <= D84 < 0.1 AND 0 <= D459 < 0.1
2,"D88,D514","0,0",2309,0.6155691815515862,0 <= D88 < 0.1 AND 0 <= D514 < 0.1
2,"D108,D205","0,7",2309,0.6155691815515862,0 <= D108 < 0.1 AND 0.70972 <= D205 < 0.80648
2,"D194,D844","0,0",2309,0.6155691815515862,0 <= D194 < 0.1 AND 0 <= D844 < 0.1
2,"D209,D750","2,0",2309,0.6155691815515862,0.2 <= D209 < 0.3 AND 0 <= D750 < 0.1
2,"D505,D926","0,0",2309,0.6155691815515862,0 <= D505 < 0.0873016 AND 0 <= D926 < 0.085
2,"D514,D747","0,0",2309,0.6155691815515862,0 <= D514 < 0.1 AND 0 <= D747 < 0.1
2,"D4,D173","0,0",2308,0.6153025859770728,0 <= D4 < 0.1 AND 0 <= D173 < 0.0885242
2,"D29,D161","0,0",2308,0.6153025859770728,0 <= D29 < 0.1 AND 0 <= D161 < 0.075
2,"D35,D167","0,0",2308,0.6153025859770728,0 <= D35 < 0.0898321 AND 0 <= D167 < 0.1
2,"D43,D750","0,0",2308,0.6153025859770728,0 <= D43 < 0.1 AND 0 <= D750 < 0.1
2,"D43,D842","0,0",2308,0.6153025859770728,0 <= D43 < 0.1 AND 0 <= D842 < 0.1
2,"D44,D49","0,0",2308,0.6153025859770728,0 <= D44 < 0.0871676 AND 0 <= D49 < 0.0775407
2,"D55,D505","0,0",2308,0.6153025859770728,0 <= D55 < 0.0945099 AND 0 <= D505 < 0.0873016
2,"D109,D479","0,0",2308,0.6153025859770728,0 <= D109 < 0.0833333 AND 0 <= D479 < 0.0766667
2,"D159,D426","0,0",2308,0.6153025859770728,0 <= D159 < 0.0451613 AND 0 <= D426 < 0.1
2,"D163,D182","0,0",2308,0.6153025859770728,0 <= D163 < 0.09 AND 0 <= D182 < 0.1
2,"D173,D449","0,0",2308,0.6153025859770728,0 <= D173 < 0.0885242 AND 0 <= D449 < 0.0875
2,"D182,D607","0,0",2308,0.6153025859770728,0 <= D182 < 0.1 AND 0 <= D607 < 0.0928571
2,"D219,D514","0,0",2308,0.6153025859770728,0 <= D219 < 0.082555 AND 0 <= D514 < 0.1
2,"D373,D583","0,0",2308,0.6153025859770728,0 <= D373 < 0.1 AND 0 <= D583 < 0.1
2,"D479,D611","0,0",2308,0.6153025859770728,0 <= D479 < 0.0766667 AND 0 <= D611 < 0.05
2,"D514,D807","0,0",2308,0.6153025859770728,0 <= D514 < 0.1 AND 0 <= D807 < 0.1
2,"D29,D672","0,0",2307,0.6150359904025593,0 <= D29 < 0.1 AND 0 <= D672 < 0.0857143
2,"D52,D596","9,0",2307,0.6150359904025593,0.9 <= D52 <= 1 AND 0 <= D596 < 0.1
2,"D55,D622","0,0",2307,0.6150359904025593,0 <= D55 < 0.0945099 AND 0 <= D622 < 0.0631579
2,"D64,D195","0,0",2307,0.6150359904025593,0 <= D64 < 0.1 AND 0 <= D195 < 0.0998499
2,"D101,D626","0,0",2307,0.6150359904025593,0 <= D101 < 0.1 AND 0 <= D626 < 0.07
2,"D182,D514","0,0",2307,0.6150359904025593,0 <= D182 < 0.1 AND 0 <= D514 < 0.1
2,"D194,D843","0,0",2307,0.6150359904025593,0 <= D194 < 0.1 AND 0 <= D843 < 0.1
2,"D219,D936","0,0",2307,0.6150359904025593,0 <= D219 < 0.082555 AND 0 <= D936 < 0.1
2,"D623,D925","0,0",2307,0.6150359904025593,0 <= D623 < 0.1 AND 0 <= D925 < 0.1
2,"D29,D35","0,0",2306,0.6147693948280458,0 <= D29 < 0.1 AND 0 <= D35 < 0.0898321
2,"D29,D673","0,0",2306,0.6147693948280458,0 <= D29 < 0.1 AND 0 <= D673 < 0.1
2,"D38,D662","0,0",2306,0.6147693948280458,0 <= D38 < 0.1 AND 0 <= D662 < 0.1
2,"D44,D673","0,0",2306,0.6147693948280458,0 <= D44 < 0.0871676 AND 0 <= D673 < 0.1
2,"D69,D168","0,0",2306,0.6147693948280458,0 <= D69 < 0.0948342 AND 0 <= D168 < 0.0714286
2,"D88,D166","0,0",2306,0.6147693948280458,0 <= D88 < 0.1 AND 0 <= D166 < 0.1
2,"D101,D597","0,0",2306,0.6147693948280458,0 <= D101 < 0.1 AND 0 <= D597 < 0.1
2,"D109,D219","0,0",2306,0.6147693948280458,0 <= D109 < 0.0833333 AND 0 <= D219 < 0.082555
2,"D110,D173","0,0",2306,0.6147693948280458,0 <= D110 < 0.1 AND 0 <= D173 < 0.0885242
2,"D151,D159","0,0",2306,0.6147693948280458,0 <= D151 < 0.1 AND 0 <= D159 < 0.0451613
2,"D672,D697","0,0",2306,0.6147693948280458,0 <= D672 < 0.0857143 AND 0 <= D697 < 0.1
2,"D1,D168","0,0",2305,0.6145027992535324,0 <= D1 < 0.1 AND 0 <= D168 < 0.0714286
2,"D33,D750","0,0",2305,0.6145027992535324,0 <= D33 < 0.0802001 AND 0 <= D750 < 0.1
2,"D37,D88","0,0",2305,0.6145027992535324,0 <= D37 < 0.1 AND 0 <= D88 < 0.1
2,"D63,D674","0,0",2305,0.6145027992535324,0 <= D63 < 0.0745698 AND 0 <= D674 < 0.1
2,"D93,D750","0,0",2305,0.6145027992535324,0 <= D93 < 0.0809524 AND 0 <= D750 < 0.1
2,"D119,D458","0,0",2305,0.6145027992535324,0 <= D119 < 0.1 AND 0 <= D458 < 0.095
2,"D143,D927","0,0",2305,0.6145027992535324,0 <= D143 < 0.1 AND 0 <= D927 < 0.1
2,"D159,D750","0,0",2305,0.6145027992535324,0 <= D159 < 0.0451613 AND 0 <= D750 < 0.1
2,"D168,D207","0,7",2305,0.6145027992535324,0 <= D168 < 0.0714286 AND 0.682251 <= D207 < 0.779715
2,"D173,D472","0,0",2305,0.6145027992535324,0 <= D173 < 0.0885242 AND 0 <= D472 < 0.0923077
2,"D180,D479","4,0",2305,0.6145027992535324,0.391951 <= D180 < 0.466313 AND 0 <= D479 < 0.0766667
2,"D203,D622","0,0",2305,0.6145027992535324,0 <= D203 < 0.0976333 AND 0 <= D622 < 0.0631579
2,"D219,D457","0,0",2305,0.6145027992535324,0 <= D219 < 0.082555 AND 0 <= D457 < 0.052381
2,"D373,D598","0,0",2305,0.6145027992535324,0 <= D373 < 0.1 AND 0 <= D598 < 0.1
2,"D460,D807","0,0",2305,0.6145027992535324,0 <= D460 < 0.1 AND 0 <= D807 < 0.1
2,"D505,D598","0,0",2305,0.6145027992535324,0 <= D505 < 0.0873016 AND 0 <= D598 < 0.1
2,"D595,D802","0,0",2305,0.6145027992535324,0 <= D595 < 0.09 AND 0 <= D802 < 0.0825
2,"D597,D927","0,0",2305,0.6145027992535324,0 <= D597 < 0.1 AND 0 <= D927 < 0.1
2,"D37,D101","0,0",2304,0.6142362036790189,0 <= D37 < 0.1 AND 0 <= D101 < 0.1
2,"D52,D157","9,0",2304,0.6142362036790189,0.9 <= D52 <= 1 AND 0 <= D157 < 0.1
2,"D54,D927","0,0",2304,0.6142362036790189,0 <= D54 < 0.0802514 AND 0 <= D927 < 0.1
2,"D63,D672","0,0",2304,0.6142362036790189,0 <= D63 < 0.0745698 AND 0 <= D672 < 0.0857143
2,"D71,D167","0,0",2304,0.6142362036790189,0 <= D71 < 0.1 AND 0 <= D167 < 0.1
2,"D101,D223","0,0",2304,0.6142362036790189,0 <= D101 < 0.1 AND 0 <= D223 < 0.096968
2,"D110,D373","0,0",2304,0.6142362036790189,0 <= D110 < 0.1 AND 0 <= D373 < 0.1
2,"D175,D459","1,0",2304,0.6142362036790189,0.0991675 <= D175 < 0.179435 AND 0 <= D459 < 0.1
2,"D182,D750","0,0",2304,0.6142362036790189,0 <= D182 < 0.1 AND 0 <= D750 < 0.1
2,"D660,D687","0,0",2304,0.6142362036790189,0 <= D660 < 0.1 AND 0 <= D687 < 0.05
2,"D1,D583","0,0",2303,0.6139696081045055,0 <= D1 < 0.1 AND 0 <= D583 < 0.1
2,"D4,D69","0,0",2303,0.6139696081045055,0 <= D4 < 0.1 AND 0 <= D69 < 0.0948342
2,"D29,D143","0,0",2303,0.6139696081045055,0 <= D29 < 0.1 AND 0 <= D143 < 0.1
2,"D33,D86","0,0",2303,0.6139696081045055,0 <= D33 < 0.0802001 AND 0 <= D86 < 0.0846353
2,"D33,D675","0,0",2303,0.6139696081045055,0 <= D33 < 0.0802001 AND 0 <= D675 < 0.1
2,"D43,D416","0,0",2303,0.6139696081045055,0 <= D43 < 0.1 AND 0 <= D416 < 0.1
2,"D49,D514","0,0",2303,0.6139696081045055,0 <= D49 < 0.0775407 AND 0 <= D514 < 0.1
2,"D101,D598","0,0",2303,0.6139696081045055,0 <= D101 < 0.1 AND 0 <= D598 < 0.1
2,"D163,D209","0,2",2303,0.6139696081045055,0 <= D163 < 0.09 AND 0.2 <= D209 < 0.3
2,"D227,D505","0,0",2303,0.6139696081045055,0 <= D227 < 0.1 AND 0 <= D505 < 0.0873016
2,"D697,D739","0,0",2303,0.6139696081045055,0 <= D697 < 0.1 AND 0 <= D739 < 0.0977273
2,"D802,D947","0,0",2303,0.6139696081045055,0 <= D802 < 0.0825 AND 0 <= D947 < 0.1
2,"D3,D416","0,0",2302,0.613703012529992,0 <= D3 < 0.095 AND 0 <= D416 < 0.1
2,"D33,D165","0,0",2302,0.613703012529992,0 <= D33 < 0.0802001 AND 0 <= D165 < 0.1
2,"D33,D215","0,0",2302,0.613703012529992,0 <= D33 < 0.0802001 AND 0 <= D215 < 0.1
2,"D33,D227","0,0",2302,0.613703012529992,0 <= D33 < 0.0802001 AND 0 <= D227 < 0.1
2,"D43,D470","0,0",2302,0.613703012529992,0 <= D43 < 0.1 AND 0 <= D470 < 0.0583333
2,"D69,D228","0,0",2302,0.613703012529992,0 <= D69 < 0.0948342 AND 0 <= D228 < 0.0666667
2,"D76,D674","0,0",2302,0.613703012529992,0 <= D76 < 0.0929903 AND 0 <= D674 < 0.1
2,"D82,D151","0,0",2302,0.613703012529992,0 <= D82 < 0.1 AND 0 <= D151 < 0.1
2,"D117,D207","0,7",2302,0.613703012529992,0 <= D117 < 0.1 AND 0.682251 <= D207 < 0.779715
2,"D158,D739","0,0",2302,0.613703012529992,0 <= D158 < 0.1 AND 0 <= D739 < 0.0977273
2,"D159,D842","0,0",2302,0.613703012529992,0 <= D159 < 0.0451613 AND 0 <= D842 < 0.1
2,"D164,D660","0,0",2302,0.613703012529992,0 <= D164 < 0.1 AND 0 <= D660 < 0.1
2,"D214,D660","0,0",2302,0.613703012529992,0 <= D214 < 0.0642111 AND 0 <= D660 < 0.1
2,"D426,D459","0,0",2302,0.613703012529992,0 <= D426 < 0.1 AND 0 <= D459 < 0.1
2,"D505,D699","0,0",2302,0.613703012529992,0 <= D505 < 0.0873016 AND 0 <= D699 < 0.1
2,"D512,D843","0,0",2302,0.613703012529992,0 <= D512 < 0.1 AND 0 <= D843 < 0.1
2,"D1,D164","0,0",2301,0.6134364169554786,0 <= D1 < 0.1 AND 0 <= D164 < 0.1
2,"D1,D214","0,0",2301,0.6134364169554786,0 <= D1 < 0.1 AND 0 <= D214 < 0.0642111
2,"D1,D504","0,0",2301,0.6134364169554786,0 <= D1 < 0.1 AND 0 <= D504 < 0.1
2,"D4,D88","0,0",2301,0.6134364169554786,0 <= D4 < 0.1 AND 0 <= D88 < 0.1
2,"D20,D117","0,0",2301,0.6134364169554786,0 <= D20 < 0.0895526 AND 0 <= D117 < 0.1
2,"D24,D167","0,0",2301,0.6134364169554786,0 <= D24 < 0.1 AND 0 <= D167 < 0.1
2,"D36,D697","0,0",2301,0.6134364169554786,0 <= D36 < 0.1 AND 0 <= D697 < 0.1
2,"D49,D53","0,0",2301,0.6134364169554786,0 <= D49 < 0.0775407 AND 0 <= D53 < 0.087848
2,"D53,D927","0,0",2301,0.6134364169554786,0 <= D53 < 0.087848 AND 0 <= D927 < 0.1
2,"D84,D219","0,0",2301,0.6134364169554786,0 <= D84 < 0.1 AND 0 <= D219 < 0.082555
2,"D93,D203","0,0",2301,0.6134364169554786,0 <= D93 < 0.0809524 AND 0 <= D203 < 0.0976333
2,"D110,D459","0,0",2301,0.6134364169554786,0 <= D110 < 0.1 AND 0 <= D459 < 0.1
2,"D156,D159","0,0",2301,0.6134364169554786,0 <= D156 < 0.0714286 AND 0 <= D159 < 0.0451613
2,"D159,D211","0,0",2301,0.6134364169554786,0 <= D159 < 0.0451613 AND 0 <= D211 < 0.1
2,"D195,D622","0,0",2301,0.6134364169554786,0 <= D195 < 0.0998499 AND 0 <= D622 < 0.0631579
2,"D205,D624","7,0",2301,0.6134364169554786,0.70972 <= D205 < 0.80648 AND 0 <= D624 < 0.1
2,"D336,D660","0,0",2301,0.6134364169554786,0 <= D336 < 0.1 AND 0 <= D660 < 0.1
2,"D459,D844","0,0",2301,0.6134364169554786,0 <= D459 < 0.1 AND 0 <= D844 < 0.1
2,"D1,D110","0,0",2300,0.6131698213809651,0 <= D1 < 0.1 AND 0 <= D110 < 0.1
2,"D1,D470","0,0",2300,0.6131698213809651,0 <= D1 < 0.1 AND 0 <= D470 < 0.0583333
2,"D12,D167","0,0",2300,0.6131698213809651,0 <= D12 < 0.1 AND 0 <= D167 < 0.1
2,"D29,D660","0,0",2300,0.6131698213809651,0 <= D29 < 0.1 AND 0 <= D660 < 0.1
2,"D33,D844","0,0",2300,0.6131698213809651,0 <= D33 < 0.0802001 AND 0 <= D844 < 0.1
2,"D49,D460","0,0",2300,0.6131698213809651,0 <= D49 < 0.0775407 AND 0 <= D460 < 0.1
2,"D49,D626","0,0",2300,0.6131698213809651,0 <= D49 < 0.0775407 AND 0 <= D626 < 0.07
2,"D52,D86","9,0",2300,0.6131698213809651,0.9 <= D52 <= 1 AND 0 <= D86 < 0.0846353
2,"D54,D64","0,0",2300,0.6131698213809651,0 <= D54 < 0.0802514 AND 0 <= D64 < 0.1
2,"D54,D622","0,0",2300,0.6131698213809651,0 <= D54 < 0.0802514 AND 0 <= D622 < 0.0631579
2,"D55,D63","0,0",2300,0.6131698213809651,0 <= D55 < 0.0945099 AND 0 <= D63 < 0.0745698
2,"D65,D415","0,0",2300,0.6131698213809651,0 <= D65 < 0.0833864 AND 0 <= D415 < 0.1
2,"D173,D748","0,0",2300,0.6131698213809651,0 <= D173 < 0.0885242 AND 0 <= D748 < 0.1
2,"D43,D748","0,0",2299,0.6129032258064516,0 <= D43 < 0.1 AND 0 <= D748 < 0.1
2,"D62,D360","0,0",2299,0.6129032258064516,0 <= D62 < 0.1 AND 0 <= D360 < 0.1
2,"D63,D624","0,0",2299,0.6129032258064516,0 <= D63 < 0.0745698 AND 0 <= D624 < 0.1
2,"D66,D426","0,0",2299,0.6129032258064516,0 <= D66 < 0.0676523 AND 0 <= D426 < 0.1
2,"D68,D469","0,0",2299,0.6129032258064516,0 <= D68 < 0.09375 AND 0 <= D469 < 0.1
2,"D69,D360","0,0",2299,0.6129032258064516,0 <= D69 < 0.0948342 AND 0 <= D360 < 0.1
2,"D71,D844","0,0",2299,0.6129032258064516,0 <= D71 < 0.1 AND 0 <= D844 < 0.1
2,"D93,D595","0,0",2299,0.6129032258064516,0 <= D93 < 0.0809524 AND 0 <= D595 < 0.09
2,"D93,D842","0,0",2299,0.6129032258064516,0 <= D93 < 0.0809524 AND 0 <= D842 < 0.1
2,"D129,D219","0,0",2299,0.6129032258064516,0 <= D129 < 0.1 AND 0 <= D219 < 0.082555
2,"D161,D415","0,0",2299,0.6129032258064516,0 <= D161 < 0.075 AND 0 <= D415 < 0.1
2,"D458,D607","0,0",2299,0.6129032258064516,0 <= D458 < 0.095 AND 0 <= D607 < 0.0928571
2,"D20,D108","0,0",2298,0.6126366302319382,0 <= D20 < 0.0895526 AND 0 <= D108 < 0.1
2,"D22,D947","0,0",2298,0.6126366302319382,0 <= D22 < 0.0896552 AND 0 <= D947 < 0.1
2,"D36,D73","0,0",2298,0.6126366302319382,0 <= D36 < 0.1 AND 0 <= D73 < 0.0736891
2,"D36,D185","0,0",2298,0.6126366302319382,0 <= D36 < 0.1 AND 0 <= D185 < 0.1
2,"D62,D741","0,0",2298,0.6126366302319382,0 <= D62 < 0.1 AND 0 <= D741 < 0.0869565
2,"D63,D673","0,0",2298,0.6126366302319382,0 <= D63 < 0.0745698 AND 0 <= D673 < 0.1
2,"D69,D514","0,0",2298,0.6126366302319382,0 <= D69 < 0.0948342 AND 0 <= D514 < 0.1
2,"D73,D82","0,0",2298,0.6126366302319382,0 <= D73 < 0.0736891 AND 0 <= D82 < 0.1
2,"D101,D688","0,0",2298,0.6126366302319382,0 <= D101 < 0.1 AND 0 <= D688 < 0.1
2,"D108,D207","0,7",2298,0.6126366302319382,0 <= D108 < 0.1 AND 0.682251 <= D207 < 0.779715
2,"D173,D504","0,0",2298,0.6126366302319382,0 <= D173 < 0.0885242 AND 0 <= D504 < 0.1
2,"D219,D611","0,0",2298,0.6126366302319382,0 <= D219 < 0.082555 AND 0 <= D611 < 0.05
2,"D449,D458","0,0",2298,0.6126366302319382,0 <= D449 < 0.0875 AND 0 <= D458 < 0.095
2,"D624,D660","0,0",2298,0.6126366302319382,0 <= D624 < 0.1 AND 0 <= D660 < 0.1
2,"D1,D418","0,0",2297,0.6123700346574247,0 <= D1 < 0.1 AND 0 <= D418 < 0.08
2,"D4,D373","0,0",2297,0.6123700346574247,0 <= D4 < 0.1 AND 0 <= D373 < 0.1
2,"D53,D64","0,0",2297,0.6123700346574247,0 <= D53 < 0.087848 AND 0 <= D64 < 0.1
2,"D54,D65","0,0",2297,0.6123700346574247,0 <= D54 < 0.0802514 AND 0 <= D65 < 0.0833864
2,"D82,D223","0,0",2297,0.6123700346574247,0 <= D82 < 0.1 AND 0 <= D223 < 0.096968
2,"D93,D195","0,0",2297,0.6123700346574247,0 <= D93 < 0.0809524 AND 0 <= D195 < 0.0998499
2,"D165,D505","0,0",2297,0.6123700346574247,0 <= D165 < 0.1 AND 0 <= D505 < 0.0873016
2,"D180,D458","4,0",2297,0.6123700346574247,0.391951 <= D180 < 0.466313 AND 0 <= D458 < 0.095
2,"D215,D505","0,0",2297,0.6123700346574247,0 <= D215 < 0.1 AND 0 <= D505 < 0.0873016
2,"D750,D947","0,0",2297,0.6123700346574247,0 <= D750 < 0.1 AND 0 <= D947 < 0.1
2,"D807,D841","0,0",2297,0.6123700346574247,0 <= D807 < 0.1 AND 0 <= D841 < 0.1
2,"D3,D472","0,0",2296,0.6121034390829112,0 <= D3 < 0.095 AND 0 <= D472 < 0.0923077
2,"D59,D219","0,0",2296,0.6121034390829112,0 <= D59 < 0.1 AND 0 <= D219 < 0.082555
2,"D62,D117","0,0",2296,0.6121034390829112,0 <= D62 < 0.1 AND 0 <= D117 < 0.1
2,"D69,D416","0,0",2296,0.6121034390829112,0 <= D69 < 0.0948342 AND 0 <= D416 < 0.1
2,"D157,D458","0,0",2296,0.6121034390829112,0 <= D157 < 0.1 AND 0 <= D458 < 0.095
2,"D470,D512","0,0",2296,0.6121034390829112,0 <= D470 < 0.0583333 AND 0 <= D512 < 0.1
2,"D505,D841","0,0",2296,0.6121034390829112,0 <= D505 < 0.0873016 AND 0 <= D841 < 0.1
2,"D1,D472","0,0",2295,0.6118368435083977,0 <= D1 < 0.1 AND 0 <= D472 < 0.0923077
2,"D3,D418","0,0",2295,0.6118368435083977,0 <= D3 < 0.095 AND 0 <= D418 < 0.08
2,"D24,D43","0,0",2295,0.6118368435083977,0 <= D24 < 0.1 AND 0 <= D43 < 0.1
2,"D36,D426","0,0",2295,0.6118368435083977,0 <= D36 < 0.1 AND 0 <= D426 < 0.1
2,"D49,D168","0,0",2295,0.6118368435083977,0 <= D49 < 0.0775407 AND 0 <= D168 < 0.0714286
2,"D53,D739","0,0",2295,0.6118368435083977,0 <= D53 < 0.087848 AND 0 <= D739 < 0.0977273
2,"D64,D808","0,0",2295,0.6118368435083977,0 <= D64 < 0.1 AND 0 <= D808 < 0.075
2,"D71,D449","0,0",2295,0.6118368435083977,0 <= D71 < 0.1 AND 0 <= D449 < 0.0875
2,"D82,D156","0,0",2295,0.6118368435083977,0 <= D82 < 0.1 AND 0 <= D156 < 0.0714286
2,"D82,D211","0,0",2295,0.6118368435083977,0 <= D82 < 0.1 AND 0 <= D211 < 0.1
2,"D151,D167","0,0",2295,0.6118368435083977,0 <= D151 < 0.1 AND 0 <= D167 < 0.1
2,"D159,D802","0,0",2295,0.6118368435083977,0 <= D159 < 0.0451613 AND 0 <= D802 < 0.0825
2,"D194,D621","0,0",2295,0.6118368435083977,0 <= D194 < 0.1 AND 0 <= D621 < 0.052381
2,"D219,D675","0,0",2295,0.6118368435083977,0 <= D219 < 0.082555 AND 0 <= D675 < 0.1
2,"D219,D843","0,0",2295,0.6118368435083977,0 <= D219 < 0.082555 AND 0 <= D843 < 0.1
2,"D512,D748","0,0",2295,0.6118368435083977,0 <= D512 < 0.1 AND 0 <= D748 < 0.1
2,"D672,D747","0,0",2295,0.6118368435083977,0 <= D672 < 0.0857143 AND 0 <= D747 < 0.1
2,"D12,D55","0,0",2294,0.6115702479338843,0 <= D12 < 0.1 AND 0 <= D55 < 0.0945099
2,"D33,D175","0,1",2294,0.6115702479338843,0 <= D33 < 0.0802001 AND 0.0991675 <= D175 < 0.179435
2,"D37,D458","0,0",2294,0.6115702479338843,0 <= D37 < 0.1 AND 0 <= D458 < 0.095
2,"D49,D180","0,4",2294,0.6115702479338843,0 <= D49 < 0.0775407 AND 0.391951 <= D180 < 0.466313
2,"D49,D842","0,0",2294,0.6115702479338843,0 <= D49 < 0.0775407 AND 0 <= D842 < 0.1
2,"D53,D194","0,0",2294,0.6115702479338843,0 <= D53 < 0.087848 AND 0 <= D194 < 0.1
2,"D57,D505","0,0",2294,0.6115702479338843,0 <= D57 < 0.0964878 AND 0 <= D505 < 0.0873016
2,"D63,D926","0,0",2294,0.6115702479338843,0 <= D63 < 0.0745698 AND 0 <= D926 < 0.085
2,"D117,D469","0,0",2294,0.6115702479338843,0 <= D117 < 0.1 AND 0 <= D469 < 0.1
2,"D336,D479","0,0",2294,0.6115702479338843,0 <= D336 < 0.1 AND 0 <= D479 < 0.0766667
2,"D739,D926","0,0",2294,0.6115702479338843,0 <= D739 < 0.0977273 AND 0 <= D926 < 0.085
2,"D3,D336","0,0",2293,0.6113036523593708,0 <= D3 < 0.095 AND 0 <= D336 < 0.1
2,"D20,D22","0,0",2293,0.6113036523593708,0 <= D20 < 0.0895526 AND 0 <= D22 < 0.0896552
2,"D29,D608","0,0",2293,0.6113036523593708,0 <= D29 < 0.1 AND 0 <= D608 < 0.1
2,"D36,D212","0,0",2293,0.6113036523593708,0 <= D36 < 0.1 AND 0 <= D212 < 0.0993831
2,"D38,D621","0,0",2293,0.6113036523593708,0 <= D38 < 0.1 AND 0 <= D621 < 0.052381
2,"D43,D597","0,0",2293,0.6113036523593708,0 <= D43 < 0.1 AND 0 <= D597 < 0.1
2,"D64,D624","0,0",2293,0.6113036523593708,0 <= D64 < 0.1 AND 0 <= D624 < 0.1
