feature,cluster_0_mean,cluster_1_mean,cluster_0_median,cluster_1_median,mean_difference_1_minus_0,median_difference_1_minus_0,cohen_d_1_minus_0,mann_whitney_u,mann_whitney_p_value,rank_biserial_1_minus_0,standardized_mean_cluster_0,standardized_mean_cluster_1,standardized_mean_difference_1_minus_0,zero_fraction_cluster_0,zero_fraction_cluster_1,zero_fraction_difference_1_minus_0,feature_cluster,PC1_loading,PC2_loading,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_standardized_mean_difference,absolute_rank_biserial
D491,0.003860793909733551,0.0,0.0,0.0,-0.003860793909733551,0.0,-0.0993179183794577,132495.0,0.32613153238973036,-0.013050570962479635,0.0019332068447449244,-0.09740184623249136,-0.09933505307723628,0.9869494290375204,1.0,0.013050570962479635,1,-0.0025641414113257,-0.0045769647823946,0.3541584609544728,False,0.09933505307723628,0.013050570962479635
D41,0.007981650190320827,0.011186183753424658,0.0,0.0,0.0032045335631038317,0.0,0.09644086276111907,143106.5,0.0773629351147265,0.06599402593726489,-0.0018772155245226358,0.09458080409855163,0.09645801962307426,0.889342033713975,0.821917808219178,-0.06742422549479699,9,0.0063065998003761,-0.0082849971031895,0.09318412461825809,False,0.09645801962307426,0.06599402593726489
D882,0.0037425140462207726,0.0013698630136986301,0.0,0.0,-0.0023726510325221425,0.0,-0.09543549968890408,129997.0,0.1968572390651958,-0.03165806312245334,0.0018576496138794038,-0.09359500383354113,-0.09545265344742054,0.9543230016313213,0.9863013698630136,0.03197836823169231,2,-0.0031741890462457,-0.0180854965111572,0.22428816582018213,False,0.09545265344742054,0.03165806312245334
D855,0.003064891989124524,0.0,0.0,0.0,-0.003064891989124524,0.0,-0.09503381962063802,132750.5,0.3646076338057368,-0.011147362697118024,0.001849832272241123,-0.09320113831921967,-0.0950509705914608,0.988852637302882,1.0,0.011147362697118024,10,0.0019332534597043,-0.0156034499257556,0.3910563744231493,False,0.0950509705914608,0.011147362697118024
D495,0.010467645459488853,0.005136986301369863,0.0,0.0,-0.00533065915811899,0.0,-0.09452405073189936,133787.5,0.8872195326419722,-0.003422795295239367,0.0018399113233196701,-0.09270128557766752,-0.0945411969009872,0.9564980967917346,0.958904109589041,0.002406012797306456,2,0.0029353539179068,-0.0152878663911556,0.8962464755612946,False,0.0945411969009872,0.003422795295239367
D865,0.0032784953461120173,0.0,0.0,0.0,-0.0032784953461120173,0.0,-0.09444592798422906,131874.5,0.252064648470973,-0.017672648178357786,0.001838390922523337,-0.09262468237042086,-0.09446307329294419,0.9823273518216422,1.0,0.017672648178357786,10,0.00515727917931,-0.0062156467333867,0.2825563398182681,False,0.09446307329294419,0.017672648178357786
D901,0.008360522022838499,0.003424657534246575,0.0,0.0,-0.004935864488591924,0.0,-0.09344118492239768,131467.0,0.3347637200457434,-0.020708097760098965,0.0018188368661707919,-0.09163947936679667,-0.09345831623296746,0.9654703643284394,0.9863013698630136,0.020831005534574287,2,-0.0034062588854586,-0.0215885541425948,0.3623999773080867,False,0.09345831623296746,0.020708097760098965
D709,0.012325539231647635,0.018264840164383563,0.0,0.0,0.005939300932735928,0.0,0.09005799809329698,136846.0,0.37767408801592073,0.01935983671888386,-0.0017529933699226574,0.08832204951473142,0.09007504288465408,0.9646547036432844,0.9452054794520548,-0.01944922419122963,4,0.005259160065394,0.0094250042798002,0.4032004472673808,False,0.09007504288465408,0.01935983671888386
D867,0.004458945078847199,0.0,0.0,0.0,-0.004458945078847199,0.0,-0.08987989673959156,132750.5,0.36461083543338235,-0.011147362697118024,0.0017495271336838327,-0.0881474081875233,-0.08989693532120713,0.988852637302882,1.0,0.011147362697118024,10,0.0067569784865568,0.0016892130727407,0.3910563744231493,False,0.08989693532120713,0.011147362697118024
D876,0.0034439006723762915,0.0,0.0,0.0,-0.0034439006723762915,0.0,-0.08892473903805023,132604.5,0.3419329441886104,-0.012234910277324595,0.0017309376519158877,-0.08721080388694034,-0.08894174153885623,0.9877650897226754,1.0,0.012234910277324595,10,0.004107061802048,-0.0066504957515213,0.36958537513387907,False,0.08894174153885623,0.012234910277324595
D797,0.003568515497553018,0.00684931506849315,0.0,0.0,0.0032807995709401325,0.0,0.08822672650858777,135888.5,0.4020033570508451,0.012227461321295818,-0.0017173527267834762,0.08652634697410382,0.08824369970088729,0.9847743338771071,0.9726027397260274,-0.012171594151079712,2,0.0039697959095022,-0.0067550646309697,0.4272054023705464,False,0.08824369970088729,0.012227461321295818
D880,0.006933115828167483,0.0022831050273972604,0.0,0.0,-0.004650010800770222,0.0,-0.08721904935635041,132858.0,0.5654060946424685,-0.01034659992402065,0.0016977409332783375,-0.0855382349670899,-0.08723597590036823,0.9760739532354541,0.9863013698630136,0.010227416627559549,2,-0.0048446207452611,-0.0137451398393088,0.5935909905989661,False,0.08723597590036823,0.01034659992402065
D496,0.006933115823817292,0.010958904109589041,0.0,0.0,0.004025788285771749,0.0,0.08462469199150253,135220.5,0.7375177710683721,0.007251558694048921,-0.0016472481184322152,0.08299422711772149,0.0846414752361537,0.9654703643284394,0.958904109589041,-0.006566254739398314,2,0.0045026381330263,-0.0131289384709656,0.7548966876178478,False,0.0846414752361537,0.007251558694048921
D884,0.0023450244698205547,0.0,0.0,0.0,-0.0023450244698205547,0.0,-0.0812830558499711,132750.5,0.364607641370677,-0.011147362697118024,0.001582210418840678,-0.07971739617117769,-0.08129960659001836,0.988852637302882,1.0,0.011147362697118024,2,-0.0012696800123936,-0.0038598679328372,0.3910563744231493,False,0.08129960659001836,0.011147362697118024
D508,0.0019032082653616096,0.0,0.0,0.0,-0.0019032082653616096,0.0,-0.07960498997292603,132823.5,0.3767067361179679,-0.010603588907014627,0.0015495501220173032,-0.07807185409287348,-0.07962140421489079,0.9893964110929854,1.0,0.010603588907014627,9,0.0018543628656343,0.003980370509043,0.40278643323382723,False,0.07962140421489079,0.010603588907014627
D493,0.01090568544915715,0.00608828005479452,0.0,0.0,-0.0048174053943626305,0.0,-0.07956057424345685,131717.5,0.44753844783511876,-0.01884213427488135,0.0015486856525928215,-0.07802829904433645,-0.07957698469692927,0.9535073409461664,0.9726027397260274,0.019095398779860995,2,-0.0007019474873061,-0.0139527573968726,0.47486904006932446,False,0.07957698469692927,0.01884213427488135
D796,0.0026644915715062535,0.004109589041095891,0.0,0.0,0.0014450974695896374,0.0,0.07078207551298793,135342.5,0.6174515103992182,0.008160331329564174,-0.001377825220950271,0.06941974195417942,0.0707975671751297,0.9806960304513322,0.9726027397260274,-0.008093290725304847,2,0.0056643772591632,-0.0117714228932183,0.6462783128425552,False,0.0707975671751297,0.008160331329564174
D906,0.006729200652528548,0.010273972602739725,0.0,0.0,0.0035447719502111775,0.0,0.06968566294329238,135133.5,0.6974222690504069,0.006603499519542311,-0.001356484737116064,0.06834453237140724,0.0697010171085233,0.9790647090810223,0.9726027397260274,-0.006461969354994879,2,0.0067816430788099,-0.0110719001241484,0.7159652540473158,False,0.0697010171085233,0.006603499519542311
D654,0.0042142468733007065,0.00684931506849315,0.0,0.0,0.0026350681951924438,0.0,0.06844764551776747,134280.0,0.9858913504356753,0.0002458155489508673,-0.0013323879558673054,0.06713045070794477,0.06846283866381207,0.9864056552474171,0.9863013698630136,-0.00010428538440343527,2,0.0026803896791268,0.0092331064924224,0.9873119431596461,False,0.06846283866381207,0.0002458155489508673
D206,0.016567359793909733,0.009710020301369863,0.0,0.0,-0.0068573394925398705,0.0,-0.06595800640245832,132722.0,0.5388748237853832,-0.011359657943939117,0.001283929247947245,-0.06468892841027246,-0.06597285765821971,0.9747145187601958,0.9863013698630136,0.011586851102817874,9,-0.0009148954144499,0.0070300270690964,0.5683125986810946,False,0.06597285765821971,0.011359657943939117
D225,0.01277868406742795,0.00684931506849315,0.0,0.0,-0.0059293689989348,0.0,-0.06354060741787998,133339.0,0.6848480844943058,-0.006763652074161852,0.0012368761964577965,-0.06231822809002707,-0.06355510428648486,0.9796084828711256,0.9863013698630136,0.006692886991888081,1,0.0040608364922232,0.0017825556527604,0.7051398795904334,False,0.06355510428648486,0.006763652074161852
D134,0.0024853258762914626,0.003912328767123288,0.0,0.0,0.0014270028908318255,0.0,0.06199876297466943,138458.5,0.08127113652967931,0.03137127831534414,-0.0012068650102602992,0.060806157640236044,0.062013022650496345,0.976889613920609,0.9452054794520548,-0.031684134468554226,5,0.0036301889705203,-0.0330434633148529,0.09772221433932028,False,0.062013022650496345,0.03137127831534414
D248,0.009610971855899946,0.013500355328767123,0.0,0.0,0.0038893834728671774,0.0,0.05687946661522279,135099.5,0.7118860042172295,0.006350235014562777,-0.001107219459766595,0.05578565990440487,0.056892879364171464,0.978520935290919,0.9726027397260274,-0.005918195564891593,8,-0.0015203148373285,-0.0166497797127678,0.7297356532905228,False,0.056892879364171464,0.006350235014562777
D730,0.010467645459488853,0.00684931506849315,0.0,0.0,-0.0036183303909957023,0.0,-0.05522550934543473,133769.5,0.8615993285861371,-0.003556876503758022,0.001075025320899777,-0.054163604524236825,-0.055238629845136604,0.9692767808591626,0.9726027397260274,0.00332595886686482,2,0.0004883092881746,-0.0013697022393806,0.872903109864964,False,0.055238629845136604,0.003556876503758022
D597,0.04200652528548124,0.04794520547945205,0.0,0.0,0.005938680193970813,0.0,0.05400033363539131,136720.0,0.6609527664698989,0.018421268259253498,-0.0010511772700857766,0.052962054785965815,0.05401323205605159,0.8526373028820011,0.8356164383561644,-0.017020864525836732,6,0.0041008651389344,0.0294660652289705,0.6825589490290932,False,0.05401323205605159,0.018421268259253498
D201,0.5374295642039152,0.5232301293287671,0.6246709065,0.604614702,-0.014199434875148076,-0.020056204500000008,-0.052451530564952185,120519.0,0.11402781721850247,-0.10225926836353882,0.0010210296821487755,-0.051443111930724865,-0.05246414161287364,0.0,0.0,0.0,6,0.0003223718165383,-0.0159371020679701,0.13523776956801914,False,0.05246414161287364,0.10225926836353882
D221,0.05167262440973356,0.05681637071232878,0.0361,0.0361,0.005143746302595217,0.0,0.05148304186478552,135988.0,0.5119744665910511,0.012968632446162642,-0.001002177892904778,0.05049329164525691,0.05149546953816169,0.0002718868950516585,0.0,-0.0002718868950516585,4,0.0052819769989971,0.0072777657379166,0.5407633043780858,False,0.05149546953816169,0.012968632446162642
D486,0.0009855174915715064,0.0,0.0,0.0,-0.0009855174915715064,0.0,-0.05066854444294364,132787.0,0.37059287783545036,-0.010875475802066381,0.0009863235270891517,-0.04969449222786215,-0.05068081575495131,0.9891245241979336,1.0,0.010875475802066381,10,0.0038087983320333,-0.0171283390280313,0.3968598614724777,False,0.05068081575495131,0.010875475802066381
D480,0.01746873300706906,0.0136986301369863,0.0,0.0,-0.00377010287008276,0.0,-0.050163114517713624,133779.0,0.8993993205252943,-0.0034861114214842504,0.0009764852070494858,-0.04919880262367176,-0.05017528783072125,0.9423599782490484,0.9452054794520548,0.0028455012030064175,6,0.0015548118158839,-0.0066320371462268,0.9046056841752237,False,0.05017528783072125,0.0034861114214842504
D596,0.03130583394616639,0.027397260301369866,0.0,0.0,-0.003908573644796527,0.0,-0.04867121033869186,137032.0,0.6359565585785101,0.020745342540243072,0.0009474448358955062,-0.0477356452934735,-0.04868309012936901,0.8374116367591082,0.8082191780821918,-0.029192458676916444,6,-0.0037927663900784,0.0470376054376644,0.6606723590613819,False,0.04868309012936901,0.020745342540243072
D891,0.015198477433387713,0.012328767123287671,0.0,0.0,-0.002869710310100042,0.0,-0.046953171498110534,129197.0,0.30514943305998665,-0.037617227945503484,0.000914002534994592,-0.04605070306452218,-0.04696470559951677,0.8917890157694399,0.9315068493150684,0.03971783354562852,2,0.0004211738663171,-0.0017881037751111,0.33345732071806716,False,0.04696470559951677,0.037617227945503484
D729,0.006695214790647091,0.008561643835616438,0.0,0.0,0.001866429044969347,0.0,0.04658746923722205,135199.0,0.7421823994376886,0.007091406139429601,-0.0009068839766965799,0.04569204474370062,0.046598928720397205,0.965742251223491,0.958904109589041,-0.006838141634449957,2,0.0033164743735833,0.0041173315002654,0.7585540700135199,False,0.046598928720397205,0.007091406139429601
D794,0.007272974442631865,0.005136986301369863,0.0,0.0,-0.0021359881412620022,0.0,-0.04613020141625748,135507.0,0.6480387727572487,0.009385684596303845,0.0008979830439948375,-0.04524358405223488,-0.04614156709622972,0.9690048939641109,0.958904109589041,-0.010100784375069893,2,0.0021877904671108,-0.0123448085739467,0.6722193239795341,False,0.04614156709622972,0.009385684596303845
D904,0.007171016856987493,0.005136986301369863,0.0,0.0,-0.00203403055561763,0.0,-0.045871092376938795,134664.0,0.8902699000028264,0.003106214664014839,0.0008929393601810213,-0.04498946529788725,-0.04588240465806827,0.9624796084828712,0.958904109589041,-0.0035754988938301313,2,0.0029740355727801,-0.011751748621245,0.896721131162267,False,0.04588240465806827,0.003106214664014839
D653,0.0037379372862969,0.0022831050273972604,0.0,0.0,-0.0014548322588996397,0.0,-0.045435253647737955,132822.0,0.5596419658720215,-0.010614762341057848,0.0008844555390300869,-0.04456202017195239,-0.045446475710982474,0.9755301794453507,0.9863013698630136,0.010771190417662946,2,0.0021708396712764,0.0030665916018135,0.5884283907428971,False,0.045446475710982474,0.010614762341057848
D203,0.17592991839858615,0.16774716857534247,0.0836,0.0836,-0.008182749823243685,0.0,-0.03898121692024557,130990.0,0.5969445283970871,-0.024261249785842542,0.0007588233754844384,-0.03823222431550426,-0.0389910476909887,0.0002718868950516585,0.0,-0.0002718868950516585,8,0.0004554583379685,-0.0130147244436732,0.6257563306726629,False,0.0389910476909887,0.024261249785842542
D728,0.009380097882544862,0.011415525109589042,0.0,0.0,0.0020354272270441797,0.0,0.03887400752284232,134668.5,0.890204005833423,0.003139734966144392,-0.0007567364563781765,0.038127077898068594,0.03888381435444677,0.9616639477977161,0.958904109589041,-0.0027598382086750917,2,0.0026517095616655,0.0023053478378458,0.896721131162267,False,0.03888381435444677,0.003139734966144392
D892,0.00932582925203915,0.010958904123287672,0.0,0.0,0.0016330748712485212,0.0,0.038825498001505004,130983.0,0.4830243203246819,-0.024313392478044205,-0.0007557921784797199,0.0380795018143636,0.03883529399284332,0.9048395867319196,0.9315068493150684,0.026667262583148887,2,0.0029711426284245,0.0007526613803958,0.510961800039047,False,0.03883529399284332,0.024313392478044205
D883,0.002028960137030995,0.0010534246575342465,0.0,0.0,-0.0009755354794967483,0.0,-0.03626647694652666,133724.0,0.8022688529743769,-0.003895804003068992,0.000705978578751833,-0.03556971524177129,-0.036275693820523126,0.9823273518216422,0.9863013698630136,0.00397401804137143,2,-0.0019909844764038,-0.0106913620075697,0.8163643525873967,False,0.036275693820523126,0.003895804003068992
D195,0.13367440745921697,0.1235755984109589,0.0,0.0,-0.010098809048258064,0.0,-0.035248352617930474,131792.5,0.6902709861221759,-0.0182834625727204,0.0006861598168956064,-0.03457117543208256,-0.035257335248978165,0.8178357803153888,0.8493150684931506,0.0314792881777618,8,0.0029143372992594,-0.0182984371692048,0.7096720937202844,False,0.035257335248978165,0.0182834625727204
D190,0.639776674081838,0.6410243028493152,0.636643246,0.636643246,0.0012476287674771935,0.0,0.03344787279496854,136118.0,0.355271623577727,0.013936996729908335,-0.00065111165959973,0.03280532443840877,0.0334564360980085,0.0002718868950516585,0.0,-0.0002718868950516585,4,0.0008480717982448,0.0018157724281424,0.38281205951398495,False,0.0334564360980085,0.013936996729908335
D881,0.004894834147634584,0.0038057838630136988,0.0,0.0,-0.0010890502846208853,0.0,-0.032354435549473815,132758.0,0.6255032469488525,-0.011091495526901918,0.0006298267403958787,-0.03173291439967273,-0.03236274114006861,0.9613920609026645,0.9726027397260274,0.011210678823362907,2,-0.003491989232958,-0.017238110226248,0.6507855638165456,False,0.03236274114006861,0.011091495526901918
D832,0.003443900671288744,0.004566210054794521,0.0,0.0,0.0011223093835057768,0.0,0.0300407089558098,136370.0,0.21417475390272334,0.01581413364916906,-0.0005847874504605005,0.02946367455881778,0.03004846200927828,0.9885807504078303,0.9726027397260274,-0.015978010681802934,2,-0.0003774913360782,-0.0149404858460011,0.24361940092044634,False,0.03004846200927828,0.01581413364916906
D595,0.04728113104948341,0.043835616438356165,0.0,0.0,-0.0034455146111272428,0.0,-0.029163971691969756,144995.5,0.09800116574691764,0.08006510387569188,0.0005677207261346479,-0.028603792201687392,-0.029171512927822038,0.7936378466557912,0.6986301369863014,-0.09500770966948979,6,-0.003413654147719,0.0496195607209204,0.11723031014476377,False,0.029171512927822038,0.08006510387569188
D169,0.024741707449700924,0.0273972602739726,0.0,0.0,0.002655552824271677,0.0,0.02295028145852067,133591.5,0.8444341512650763,-0.0048827906768866836,-0.00044676324850601875,0.022509523671304987,0.022956286919811004,0.9535073409461664,0.958904109589041,0.005396768642874639,3,0.0047783928461459,-0.0128964196183744,0.8567616571229606,False,0.022956286919811004,0.0048827906768866836
D833,0.0029907558463839043,0.0022831050273972604,0.0,0.0,-0.0007076508189866439,0.0,-0.020312736481783764,134726.5,0.7631040845245454,0.0035717744158156872,0.00039541972670809365,-0.01992265417578689,-0.020318073902494984,0.9899401848830887,0.9863013698630136,-0.0036388150200750147,2,0.0010080592221627,-0.0102481751601953,0.7787919805353289,False,0.020318073902494984,0.0035717744158156872
